OPDMS_EID,PSSE_BUS_NUMBER,PSSE_BUS_NAME,EMS_REGION_ID,EMS_STN_ID,EMS_ID,EMS_STN_DESC,BASKV,BUS_TYPE_IDE,AREA,ZONE
202653,537580,5KLBURN_275A,SA,KILBUR,B275,KILBURN 275KV,275,1,5,98
203674,538020,5KILBNS__11A,SA,KILB_S,BR11,KILBURN SOUTH 66KV,11,1,5,98
203673,538030,5KILBNS__66A,SA,KILB_S,LDCP,KILBURN SOUTH 66KV,66,1,5,98
203554,538520,5KILKEN__11A,SA,KILKEN,BL11,KILKENNY 66KV,11,1,5,98
203548,538530,5KILKEN__66A,SA,KILKEN,BR66,KILKENNY 66KV,66,1,5,98
4971284,539031,5KINCRG__33B,SA,KINCRA,C1,KINCRAIG 132KV,33,1,5,98
203167,539040,5KINCRG_132A,SA,KINCRA,BTF1,KINCRAIG 132KV,132,1,5,98
203938,539520,5KINGSW__11A,SA,K_WOOD,B11L,KINGSWOOD 66KV,11,1,5,98
203932,539530,5KINGSW__66A,SA,K_WOOD,B66R,KINGSWOOD 66KV,66,1,5,98
375520,540001,5LADBGR___G1,SA,LADB_G,1T1,LADBROKE GROVE 132KV,11,1,5,98
375519,540002,5LADBGR___G2,SA,LADB_G,1T2,LADBROKE GROVE 132KV,11,1,5,98
201787,540040,5LADBGR_132A,SA,LADB_G,B132,LADBROKE GROVE 132KV,132,1,5,98
4980208,540304,5LAKEBO_BAT4,SA,LBBESS,BESS,LAKE BONNEY BESS,0.44,2,5,98
4980210,540330,5LAKEBO__33A,SA,LBBESS,LB33,LAKE BONNEY BESS,33,1,5,98
3929973,540501,5LAKEBY__D11,SA,L_BONY,DVR1,LAKE BONNY WINDFARM DVAR PARTS,0.48,2,5,98
3929972,540502,5LAKEBY__D21,SA,L_BONY,DVR2,LAKE BONNY WINDFARM DVAR PARTS,0.48,2,5,98
3924866,540532,5LAKEBY__33B,SA,L_BONY,LV2B,LAKE BONNY WINDFARM DVAR PARTS,33,1,5,98
3924869,540533,5LAKEBY__33A,SA,L_BONY,LV2A,LAKE BONNY WINDFARM DVAR PARTS,33,1,5,98
203580,541020,5LARGSN___7A,SA,LARG_N,BR11,LARGS NORTH,7.6,1,5,98
203569,541030,5LARGSN__66A,SA,LARG_N,BL66,LARGS NORTH,66,1,5,98
203565,541520,5LEFEVR__11A,SA,LE_FEV,BR11,LEFEVRE 66KV,11,1,5,98
3748598,541530,5LEFEVR__66A,SA,LE_FEV,3BX1,LEFEVRE 66KV,66,1,5,98
3748589,541580,5LEFEVR_275A,SA,LE_FEV,8W,LEFEVRE 66KV,275,1,5,98
4978636,541701,5LINCON___W1,SA,LIN_GP,GEN1,LINCOLN GAP WF,0.6,1,5,98
4978631,541702,5LINCON___W2,SA,LIN_GP,GEN2,LINCOLN GAP WF,0.6,1,5,98
4979171,541731,5LINCON__33B,SA,LIN_GP,RET1,LINCOLN GAP WF,33,1,5,98
4979144,541732,5LINCON__33C,SA,LIN_GP,RET2,LINCOLN GAP WF,33,1,5,98
4978214,541733,5LINCON__33D,SA,LIN_GP,2MN1,LINCOLN GAP WF,33,1,5,98
4978216,541734,5LINCON__33E,SA,LIN_GP,2MN2,LINCOLN GAP WF,33,1,5,98
4978201,541780,5LINCON_275A,SA,LIN_GP,8MN1,LINCOLN GAP WF,275,1,5,98
203883,542020,5LINDEN__11A,SA,LIN_PK,BL11,LINDEN PARK,11,1,5,98
203877,542030,5LINDEN__66A,SA,LIN_PK,BL66,LINDEN PARK,66,1,5,98
203882,542031,5LINDEN__66B,SA,LIN_PK,LNOW,LINDEN PARK,66,1,5,98
4974478,542301,5TGS_G1,SA,TG_STH,GEN1,LONSDALE DIESEL,11.5,1,5,98
4974484,542302,5TGS_G2,SA,TG_STH,GEN2,LONSDALE DIESEL,11.5,1,5,98
4974485,542303,5TGS_G3,SA,TG_STH,GEN3,LONSDALE DIESEL,11.5,1,5,98
4974488,542304,5TGS_G4,SA,TG_STH,GEN4,LONSDALE DIESEL,11.5,1,5,98
4974490,542305,5TGS_66A,SA,TG_STH,3MN1,LONSDALE DIESEL,66,1,5,98
3932040,542320,5LONDAL__11A,SA,LONSDA,LDS1,LONSDALE,11,1,5,98
3932041,542321,5LONDAL__11B,SA,LONSDA,LDS2,LONSDALE,11,1,5,98
3932050,542324,5LONDAL__11E,SA,LONSDA,LDS5,LONSDALE,11,1,5,98
3969725,542325,5LONDAL__11F,SA,LONSDA,LDS4,LONSDALE,11,1,5,98
3969724,542326,5LONDAL__11G,SA,LONSDA,LDS3,LONSDALE,11,1,5,98
3932051,542327,5LONDAL__11H,SA,LONSDA,LDS6,LONSDALE,11,1,5,98
4974483,542336,5LONDAL__66H,SA,LONSDA,LTGS,LONSDALE,66,1,5,98
203930,542520,5LOWRMT__11A,SA,LMITCH,B11,LOWER MITCHAM 66KV,11,1,5,98
203925,542530,5LOWRMT__66A,SA,LMITCH,B66R,LOWER MITCHAM 66KV,66,1,5,98
202831,543030,5MAGILL__66A,SA,MAGILL,BL66,MAGILL 275KV,66,1,5,98
202841,543031,5MAGILL__66B,SA,MAGILL,LPLU,MAGILL 275KV,66,1,5,98
202801,543080,5MAGILL_275A,SA,MAGILL,WB,MAGILL 275KV,275,1,5,98
203873,543530,5MAGI_T__66A,SA,URAIDT,URAT,MAGILL/URAIDL/LINPKT 66KV TEE,66,1,5,98
203027,544040,5MANNUM_132A,SA,MANNUM,BML,MANNUM,132,1,5,98
2302522,544540,5MANAD1_132A,SA,MA_1,HTF,MANNUM-ADELAIDE 1,132,1,5,98
4985367,545001,5MANAD2_GEN1,SA,MA_2,GEN1,MANNUM-ADELAIDE 2,3.3,1,5,98
204119,545040,5MANAD2_132A,SA,MA_2,HTF,MANNUM-ADELAIDE 2,132,1,5,98
4985368,545501,5MANAD3_GEN1,SA,MA_3,GEN1,MANNUM-ADELAIDE 3,3.3,1,5,98
204121,545540,5MANAD3_132A,SA,MA_3,HTF,MANNUM-ADELAIDE 3,132,1,5,98
2796074,546001,5MAYURA_WF1A,SA,MAYURA,LLB1,MAYURA 132KV,0.69,1,5,98
4969611,546002,5MAYURA__WF2,SA,MAYURA,U21,MAYURA 132KV,0.9995,2,5,98
4969600,546003,5MAYURA__WF3,SA,MAYURA,U22,MAYURA 132KV,0.9995,2,5,98
4969574,546004,5MAYURA__WF4,SA,MAYURA,U3,MAYURA 132KV,0.9995,2,5,98
77777835,546011,5MAYURA_WF1C,SA,MAYURA,LLF1,MAYURA 132KV,0.69,1,5,98
3925507,546016,5MAYURA__33T,SA,MAYURA,LLC2,MAYURA 132KV,33,1,5,98
4974778,546021,5MAYURA__33U,SA,MAYURA,LBZ4,MAYURA 132KV,33,1,5,98
2796077,546030,5MAYURA__33A,SA,MAYURA,BL33,MAYURA 132KV,33,1,5,98
3930158,546031,5MAYURA__33B,SA,MAYURA,LLF4,MAYURA 132KV,33,1,5,98
2796078,546032,5MAYURA__33C,SA,MAYURA,BR33,MAYURA 132KV,33,1,5,98
3930157,546038,5MAYURA__33J,SA,MAYURA,LLC4,MAYURA 132KV,33,1,5,98
2796071,546040,5MAYURA_132A,SA,MAYURA,LSNG,MAYURA 132KV,132,1,5,98
4974783,546050,5MAYURA__33W,SA,MAYURA,LBZ1,MAYURA 132KV,33,1,5,98
4974807,546051,5MAYURA__33X,SA,MAYURA,LBZ2,MAYURA 132KV,33,1,5,98
4974804,546052,5MAYURA__33Y,SA,MAYURA,LBZ3,MAYURA 132KV,33,1,5,98
1124108,546520,5MCLARN__11A,SA,MC_L_F,B11,MCLAREN FLAT,11,1,5,98
1106720,546530,5MCLARN__66A,SA,MC_L_F,LMVW,MCLAREN FLAT,66,1,5,98
3923356,547030,5MIDBCK__33A,SA,MDLBCK,LTF1,MIDBACK 132KV,33,1,5,98
669782,547040,5MIDBCK_132A,SA,MDLBCK,BUS,MIDBACK 132KV,132,1,5,98
3923360,547041,5MIDBCK_132B,SA,MDLBCK,MIDC,MIDBACK 132KV,132,1,5,98
3969972,547042,5MIDBCK_132C,SA,MDLBCK,TEE,MIDBACK 132KV,132,1,5,98
204116,547540,5MILLBR_132A,SA,MILLBR,B,MILLBR 132KV,132,1,5,98
202187,548001,5MINTAR___G1,SA,MINTAR,GLTF,MINTARO 132KV,11,4,5,98
202178,548040,5MINTAR_132A,SA,MINTAR,B,MINTARO 132KV,132,1,5,98
939714,548530,5MOBILO__33A,SA,MOBILO,LTF2,MOBILONG 132KV,33,1,5,98
939713,548531,5MOBILO__33B,SA,MOBILO,LTF1,MOBILONG 132KV,33,1,5,98
203067,548540,5MOBILO_132A,SA,MOBILO,BTF1,MOBILONG 132KV,132,1,5,98
4975177,549085,5MOKOTA_275F,SA,MOKOTA,LWIL,MOKOTA,275,1,5,98
1434279,549530,5MONASH__66A,SA,MONASH,LB66,MONASH 132KV,66,1,5,98
1434274,549542,5MONASH_132C,SA,MONASH,BC,MONASH 132KV,132,1,5,98
1480056,550030,5MORP_T__66A,SA,MCLFTEE,DUMT,MORP_E:MC_L_F:WILLUN 66KV TEE,66,1,5,98
1106719,550031,5MORP_T__66B,SA,MCLFTEE,TMCF,MORP_E:MC_L_F:WILLUN 66KV TEE,66,1,5,98
202963,550530,5MORVLE__66A,SA,MORP_E,B66L,MORPHETT VALE EAST 275KV,66,1,5,98
202954,550580,5MORVLE_275A,SA,MORP_E,BL,MORPHETT VALE EAST 275KV,275,1,5,98
4971628,550783,5MT_LOK_275D,SA,MT_LOC,LHNW,MOUNT LOCK 275KV,275,1,5,98
203989,551030,5MORVIL__66A,SA,MVILLE,B66L,MORPHETTVILLE 66KV,66,1,5,98
4978603,551241,5MGUNSO_132B,SA,MT_G_S,LDAV,MOUNT GUNSON SOUTH,132,1,5,98
4984069,551245,5MGUNSO_132F,SA,MT_G_S,4MN4,MOUNT GUNSON SOUTH,132,1,5,98
4984067,551281,5MGUNSO_275B,SA,MT_G_S,8B,MOUNT GUNSON SOUTH,275,1,5,98
3328152,551501,5MTMILR___W1,SA,MT_MIL,LCR1,MOUNT MILLAR 132KV,0.4,2,5,98
3328153,551530,5MTMILR_132B,SA,MT_MIL,LTF1,MOUNT MILLAR 132KV,33,1,5,98
3328151,551540,5MTMILR_132A,SA,MT_MIL,HTF1,MOUNT MILLAR 132KV,132,1,5,98
203052,552030,5MTBAKR__66A,SA,MT_BAR,BL66,MT BARKER 132KV,66,1,5,98
203036,552040,5MTBAKR_132A,SA,MT_BAR,BTF1,MT BARKER 132KV,132,1,5,98
203323,552520,5MTGAMB__11A,SA,MT_GAM,TTF1,MT GAMBIER 132KV,11,1,5,98
203321,552530,5MTGAMB__33A,SA,MT_GAM,B33,MT GAMBIER 132KV,33,1,5,98
203312,552540,5MTGAMB_132A,SA,MT_GAM,BR,MT GAMBIER 132KV,132,1,5,98
201964,553030,5MTGUNS__33A,SA,MT_GUN,LTF1,MT GUNSON 132KV,33,1,5,98
201962,553040,5MTGUNS_132A,SA,MT_GUN,HTF1,MT GUNSON 132KV,132,1,5,98
4978609,553043,5MTGUNS_132D,SA,MT_GUN,TGUN,MT GUNSON 132KV,132,1,5,98
3931312,553530,5MTBAKS__66A,SA,MT_B_S,3B1,MT_BARKER SOUTH 275KV,66,1,5,98
3931297,553580,5MTBAKS_275A,SA,MT_B_S,8WB,MT_BARKER SOUTH 275KV,275,1,5,98
4969632,553831,5_MUNN4__66B,SA,MUNN_P,3MN1,MUNNO PARA,66,1,5,98
4969588,553880,5_MUNN4_275A,SA,MUNN_P,LBHW,MUNNO PARA,275,1,5,98
2302531,554040,5MURBR1_132A,SA,MBH_1,HTF,MURRAY BRIDGE-HAHNDORF 1,132,1,5,98
4986542,554501,5MURBR2_GEN1,SA,MBH_2,GEN,MURRAY BRIDGE-HAHNDORF 2,11,1,5,98
204127,554540,5MURBR2_132A,SA,MBH_2,HTF,MURRAY BRIDGE-HAHNDORF 2,132,1,5,98
204123,555040,5MURBR3_132A,SA,MBH_3,HTF,MURRAY BRIDGE-HAHNDORF 3,132,1,5,98
669792,555540,5_MWPS1_132A,SA,MW_1,BPS1,MWPS1 132KV,132,1,5,98
669796,556040,5_MWPS2_132A,SA,MW_2,BPS2,MWPS2 132KV,132,1,5,98
669800,556540,5_MWPS3_132A,SA,MW_3,BPS3,MWPS3 132KV,132,1,5,98
4984659,557001,5_MWPS4___G1,SA,MW_4,GEN1,MWPS4 132KV,3.3,1,5,98
669804,557040,5_MWPS4_132A,SA,MW_4,BPS4,MWPS4 132KV,132,1,5,98
3820115,557530,5NOSB_T__66A,SA,SMOR_TEE,SMTE,N_OSBN / SMORGN / P_AD_N TEE,66,1,5,98
203951,558030,5UNWH_T__66A,SA,WHITSTEE,WMST,N_UNLY/WHIT_S/KESWIC 66KV TEE,66,1,5,98
202640,558520,5NEWOSB__11A,SA,N_OSBN,B11L,NEW OSBORNE 66KV,11,1,5,98
202626,558530,5NEWOSB__66A,SA,N_OSBN,B66R,NEW OSBORNE 66KV,66,1,5,98
203649,559020,5NEWRIC__11A,SA,N_RICH,BL11,NEW RICHMOND 66KV,11,1,5,98
203641,559030,5NEWRIC__66A,SA,N_RICH,BL66,NEW RICHMOND 66KV,66,1,5,98
203647,559031,5NEWRIC__66B,SA,N_RICH,LKEP,NEW RICHMOND 66KV,66,1,5,98
204081,559520,5NOARLN__11A,SA,NOAR_C,B11,NOARLUNGA CENTRE 66KV,11,1,5,98
204072,559530,5NOARLN__66A,SA,NOAR_C,B66,NOARLUNGA CENTRE 66KV,66,1,5,98
203694,560020,5NORTHA__11A,SA,N_ADEL,BR11,NORTH ADELAIDE 66KV,11,1,5,98
203688,560030,5NORTHA__66A,SA,N_ADEL,BL66,NORTH ADELAIDE 66KV,66,1,5,98
203948,560520,5NORTHU__11A,SA,N_UNLY,B11,NORTH UNLEY 66KV,11,1,5,98
203942,560530,5NORTHU__66A,SA,N_UNLY,B66R,NORTH UNLEY 66KV,66,1,5,98
202246,561030,5NORWST__66A,SA,N_W_B,BL66,NORTH WEST BEND 132KV,66,1,5,98
202232,561040,5NORWST_132A,SA,N_W_B,T1B1,NORTH WEST BEND 132KV,132,1,5,98
201866,561582,5NORTHN_275C,SA,NPS,LDA2,NORTHERN PS 275KV,275,4,5,98
201864,561583,5NORTHN_275D,SA,NPS,LDA1,NORTHERN PS 275KV,275,4,5,98
202762,562030,5NORFLD__66A,SA,NORTHF,BL,NORTHFIELD 275KV,66,1,5,98
202725,562080,5NORFLD_275A,SA,NORTHF,BXF7,NORTHFIELD 275KV,275,1,5,98
203797,562520,5NORWOD__11A,SA,NORWD,BL11,NORWOOD 66KV,11,1,5,98
203783,562530,5NORWOD__66A,SA,NORWD,BL66,NORWOOD 66KV,66,1,5,98
4973945,563002,5NBROWN___W2,SA,NO_B_H,1G1A,NTH BROWN HILL WF,0.69,1,5,98
3967356,563003,5NBROWN___W3,SA,NO_B_H,1G1B,NTH BROWN HILL WF,0.69,2,5,98
4972996,563005,5NBROWN_DVR1,SA,NO_B_H,1DV1,NTH BROWN HILL WF,0.48,1,5,98
4972997,563006,5NBROWN_DVR2,SA,NO_B_H,1DV2,NTH BROWN HILL WF,0.48,1,5,98
4972995,563007,5NBROWN_DVR3,SA,NO_B_H,1DV3,NTH BROWN HILL WF,0.48,1,5,98
4973002,563008,5NBROWN_DVR4,SA,NO_B_H,1DV4,NTH BROWN HILL WF,0.48,1,5,98
3930492,563030,5NBROWN__33A,SA,NO_B_H,3MN1,NTH BROWN HILL WF,33,1,5,98
3930493,563031,5NBROWN__33B,SA,NO_B_H,3MN2,NTH BROWN HILL WF,33,1,5,98
4973787,563032,5NBROWN__33C,SA,NO_B_H,3R2B,NTH BROWN HILL WF,33,1,5,98
4973778,563033,5NBROWN__33D,SA,NO_B_H,3R1B,NTH BROWN HILL WF,33,1,5,98
4981714,563040,5NBROWN__33Q,SA,NO_B_H,ZC1,NTH BROWN HILL WF,33,1,5,98
4981717,563041,5NBROWN__33R,SA,NO_B_H,ZC10,NTH BROWN HILL WF,33,1,5,98
4981715,563042,5NBROWN__33S,SA,NO_B_H,ZC2,NTH BROWN HILL WF,33,1,5,98
4981705,563043,5NBROWN__33T,SA,NO_B_H,ZC3,NTH BROWN HILL WF,33,1,5,98
4981710,563044,5NBROWN__33U,SA,NO_B_H,ZC4,NTH BROWN HILL WF,33,1,5,98
4981707,563045,5NBROWN__33W,SA,NO_B_H,ZC6,NTH BROWN HILL WF,33,1,5,98
4981708,563046,5NBROWN__33X,SA,NO_B_H,ZC7,NTH BROWN HILL WF,33,1,5,98
4981706,563047,5NBROWN__33Y,SA,NO_B_H,ZC8,NTH BROWN HILL WF,33,1,5,98
4981716,563048,5NBROWN__33V,SA,NO_B_H,ZC5,NTH BROWN HILL WF,33,1,5,98
4975573,563081,5NBROWN_275B,SA,NO_B_H,LZB1,NTH BROWN HILL WF,275,1,5,98
3930474,563082,5NBROWN_275C,SA,NO_B_H,4T1,NTH BROWN HILL WF,275,1,5,98
204009,563520,5OAKLND__11A,SA,OAKLND,B11R,OAKLANDS 66KV,11,1,5,98
204003,563530,5OAKLND__66A,SA,OAKLND,B66L,OAKLANDS 66KV,66,1,5,98
202035,564020,5OLYPCN__11A,SA,OLYM_N,LTF4,OLYMPIC DAM NORTH 132KV,11,1,5,98
202034,564021,5OLYPCN__11B,SA,OLYM_N,LTF5,OLYMPIC DAM NORTH 132KV,11,1,5,98
202036,564022,5OLYPCN__11C,SA,OLYM_N,LTF3,OLYMPIC DAM NORTH 132KV,11,1,5,98
202038,564023,5OLYPCN__11D,SA,OLYM_N,LTF1,OLYMPIC DAM NORTH 132KV,11,1,5,98
202037,564024,5OLYPCN__11E,SA,OLYM_N,LTF2,OLYMPIC DAM NORTH 132KV,11,1,5,98
202006,564040,5OLYPCN_132A,SA,OLYM_N,BR,OLYMPIC DAM NORTH 132KV,132,1,5,98
202015,564041,5OLYPCN_132B,SA,OLYM_N,LPIM,OLYMPIC DAM NORTH 132KV,132,1,5,98
3926404,564520,5OLYPCW__11A,SA,OLYM_W,1T6,OLYMPIC DAM WEST 275KV,11,1,5,98
3926405,564522,5OLYPCW__11C,SA,OLYM_W,1T4,OLYMPIC DAM WEST 275KV,11,1,5,98
3964850,564523,5OLYPCW__11D,SA,OLYM_W,1T5,OLYMPIC DAM WEST 275KV,11,1,5,98
3926326,564540,5OLYPCW_132A,SA,OLYM_W,4B1,OLYMPIC DAM WEST 275KV,132,1,5,98
3926343,564580,5OLYPCW_275A,SA,OLYM_W,8B2,OLYMPIC DAM WEST 275KV,275,1,5,98
202652,565020,5OSBORN___G1,SA,OCPL,LTF1,OSBORNE COGEN PLANT,15.75,2,5,98
202648,565021,5OSBORN___G2,SA,OCPL,LTF2,OSBORNE COGEN PLANT,11.5,2,5,98
202644,565030,5OSBORN__66B,SA,OCPL,HTF1,OSBORNE COGEN PLANT,66,1,5,98
202643,565031,5OSBORN__66A,SA,OCPL,HTF2,OSBORNE COGEN PLANT,66,1,5,98
203903,565520,5PANORA__11A,SA,PANORA,BL11,PANORAMA 66KV,11,1,5,98
203889,565530,5PANORA__66A,SA,PANORA,BR66,PANORAMA 66KV,66,1,5,98
3968537,566005,5_PARA____S1,SA,PARA,SVC1,PARA 275KV,275,2,5,98
3968535,566006,5_PARA____S2,SA,PARA,SVC2,PARA 275KV,275,2,5,98
202428,566030,5_PARA___66A,SA,PARA,BWL,PARA 275KV,66,1,5,98
202416,566040,5_PARA__132A,SA,PARA,NB,PARA 275KV,132,1,5,98
202350,566082,5_PARA__275C,SA,PARA,EBL,PARA 275KV,275,1,5,98
203462,566520,5PARAGA__11A,SA,PARA_G,B11L,PARAFIELD GARDENS 66KV,11,1,5,98
203456,566530,5PARAGA__66A,SA,PARA_G,B66R,PARAFIELD GARDENS 66KV,66,1,5,98
202465,567036,5PARAGW__66G,SA,PGWEST,BPGA,PARAFIELD GARDENS WEST 275KV,66,1,5,98
202457,567080,5PARAGW_275A,SA,PGWEST,EB,PARAFIELD GARDENS WEST 275KV,275,1,5,98
376191,567520,5PARALO__11A,SA,PARLWE,1MN3,PARALOWIE 66KV,11,1,5,98
219131,567530,5PARALO__66A,SA,PARLWE,3H1,PARALOWIE 66KV,66,1,5,98
487973,568011,5PELIPT__G11,SA,PEL_PS,GT11,PELICAN POINT PS,15.75,2,5,98
487971,568012,5PELIPT__G12,SA,PEL_PS,GT12,PELICAN POINT PS,15.75,2,5,98
487969,568018,5PELIPT__G18,SA,PEL_PS,ST18,PELICAN POINT PS,15.75,2,5,98
487968,568080,5PELIPT_275A,SA,PEL_PS,8T18,PELICAN POINT PS,275,1,5,98
487966,568081,5PELIPT_275B,SA,PEL_PS,8T11,PELICAN POINT PS,275,1,5,98
487967,568082,5PELIPT_275C,SA,PEL_PS,8T12,PELICAN POINT PS,275,1,5,98
487960,568580,5PELICN_275A,SA,PELI_P,EB,PELICAN POINT SWITCHING STATION,275,1,5,98
203419,569020,5PENFIE__11A,SA,PENFLD,B11L,PENFIELD 66KV,11,1,5,98
203402,569030,5PENFIE__66A,SA,PENFLD,B66L,PENFIELD 66KV,66,1,5,98
3927148,569530,5PENOLA__33A,SA,PENO_W,2MN1,PENOLA WEST,33,1,5,98
201782,569540,5PENOLA_132A,SA,PENO_W,SEL,PENOLA WEST,132,1,5,98
201965,570040,5_PIMBA_132A,SA,PIMBA,B132,PIMBA 132KV,132,1,5,98
3929439,571542,5PLAYSW_132C,SA,PLAY,LDVP,PLAYFORD SWITCHYARD,132,1,5,98
3930907,571580,5PLAYSW_275A,SA,PLAY,7DP1,PLAYFORD SWITCHYARD,275,4,5,98
201896,571582,5PLAYSW_275C,SA,PLAY,DA1Z,PLAYFORD SWITCHYARD,275,4,5,98
3930904,571586,5PLAYSW_275G,SA,PLAY,LDP2,PLAYFORD SWITCHYARD,275,4,5,98
3930905,571587,5PLAYSW_275H,SA,PLAY,LDP1,PLAYFORD SWITCHYARD,275,4,5,98
203977,572020,5PLYMPT__11A,SA,PLYMPT,B11L,PLYMPTON 66KV,11,1,5,98
203970,572030,5PLYMPT__66A,SA,PLYMPT,B66L,PLYMPTON 66KV,66,1,5,98
3923764,572520,5PTNOAR__11A,SA,PT_NOA,B11R,POINT NOARLUNGA 66KV,11,1,5,98
204085,572530,5PTNOAR__66A,SA,PT_NOA,B66L,POINT NOARLUNGA 66KV,66,1,5,98
204066,573020,5PTSTAN__11A,SA,PT_STA,BVT9,POINT STANVAC 66KV,11,1,5,98
204056,573030,5PTSTAN___G1,SA,PT_STA,BLV3,POINT STANVAC 66KV,66,1,5,98
3967271,573501,5PORCWF___W1,SA,BLUFF_WF,3G1,BLUFF/PORCUPINE,0.69,2,5,98
3931451,573533,5PORCWF__33D,SA,BLUFF_WF,3D2,BLUFF/PORCUPINE,33,2,5,98
4975777,573535,5PORCWF__33F,SA,BLUFF_WF,3C5Z,BLUFF/PORCUPINE,33,1,5,98
4975779,573536,5PORCWF__33G,SA,BLUFF_WF,3C4Z,BLUFF/PORCUPINE,33,1,5,98
4975769,573537,5PORCWF__33H,SA,BLUFF_WF,3C6Z,BLUFF/PORCUPINE,33,1,5,98
4975768,573538,5PORCWF__33I,SA,BLUFF_WF,3R1Z,BLUFF/PORCUPINE,33,1,5,98
3967289,573541,5PORCWF__33L,SA,BLUFF_WF,2TG,BLUFF/PORCUPINE,33,1,5,98
4975773,573542,5PORCWF__33M,SA,BLUFF_WF,3C1Z,BLUFF/PORCUPINE,33,1,5,98
4975770,573543,5PORCWF__33N,SA,BLUFF_WF,3C2Z,BLUFF/PORCUPINE,33,1,5,98
4975774,573544,5PORCWF__33O,SA,BLUFF_WF,3C3Z,BLUFF/PORCUPINE,33,1,5,98
3931450,573580,5PORCWF_275A,SA,BLUFF_WF,LBEL,BLUFF/PORCUPINE,275,1,5,98
635665,574001,5PORTLN___G1,SA,PT_L_T,GGT1,PORT LINCOLN 132KV,11,1,5,98
3929456,574003,5PORTLN___G3,SA,PT_L_T,GGT3,PORT LINCOLN 132KV,11,1,5,98
635656,574020,5PORTLN__11A,SA,PT_L_T,TTF1,PORT LINCOLN 132KV,11,1,5,98
635660,574021,5PORTLN__11B,SA,PT_L_T,TTF2,PORT LINCOLN 132KV,11,1,5,98
3929965,574030,5PORTLN__33A,SA,PT_L_T,2NB2,PORT LINCOLN 132KV,33,1,5,98
635646,574040,5PORTLN_132A,SA,PT_L_T,BL,PORT LINCOLN 132KV,132,1,5,98
202138,574530,5PORTPE__33A,SA,P_PIRI,BL33,PORT PIRIE 132KV,33,1,5,98
202136,574540,5PORTPE_132A,SA,P_PIRI,LBUN,PORT PIRIE 132KV,132,1,5,98
203336,575030,5PORTPI__33A,SA,P_PIRI_S,B33,PORT PIRIE 33KV,33,1,5,98
203686,575530,5PROS_T__66A,SA,CPNH_TEE,CPNH,PROSP/NADELTEE/CROYDN/HINDS 66KV TEE,66,1,5,98
203682,576020,5PROSPC__11A,SA,PROSP,BL11,PROSPECT 66KV,11,1,5,98
203676,576030,5PROSPC__66A,SA,PROSP,BR66,PROSPECT 66KV,66,1,5,98
203590,576530,5PT_ADL__66A,SA,P_ADEL,BR66,PT ADELAIDE  66KV,66,1,5,98
203659,577020,5P_ADEL__11A,SA,P_AD_N,BR11,PT ADELAIDE NTH 66KV,11,1,5,98
203653,577030,5P_ADEL__66A,SA,P_AD_N,BL66,PT ADELAIDE NTH 66KV,66,1,5,98
3820121,577530,5PT_NOA__66A,SA,SEAF_TEE,SETE,PT_NOA / SEAFRD / ALDING TEE,66,1,5,98
201796,578040,5PWPS_T_132A,SA,PWSPT_T,LPL2,PWPST_T 132KV,132,4,5,98
1188891,578502,5QUARAN_GTA2,SA,QPS,2B11,QUARANTINE PS,11,2,5,98
1188888,578504,5QUARAN_GTA4,SA,QPS,1B11,QUARANTINE PS,11,1,5,98
3929403,578505,5QUARAN_GTA5,SA,QPS,GTA5,QUARANTINE PS,15,1,5,98
1188886,578530,5QUARAN__66A,SA,QPS,TN2L,QUARANTINE PS,66,1,5,98
1188885,578531,5QUARAN__66B,SA,QPS,TN1L,QUARANTINE PS,66,1,5,98
3926876,578532,5QUARAN__66C,SA,QPS,LTN5,QUARANTINE PS,66,1,5,98
203519,579020,5QUEENS___7A,SA,QNSTWN,BR76,QUEENSTOWN 66KV,7.6,1,5,98
203512,579030,5QUEENS__66A,SA,QNSTWN,BR66,QUEENSTOWN 66KV,66,1,5,98
3927727,579540,5REDHIL_132A,SA,REDHIL,4TEE,REDHILL,132,1,5,98
3927728,579541,5REDHIL_132B,SA,REDHIL,LBRB,REDHILL,132,1,5,98
4986737,580001,5ROBERT__SC1,SA,R_TOWN,SC1,ROBERTSTOWN 275KV,15,1,5,98
4986654,580002,5ROBERT__SC2,SA,R_TOWN,SC2,ROBERTSTOWN 275KV,15,1,5,98
202214,580040,5ROBERT_132A,SA,R_TOWN,BTF2,ROBERTSTOWN 275KV,132,1,5,98
202188,580080,5ROBERT_275A,SA,R_TOWN,SB,ROBERTSTOWN 275KV,275,1,5,98
1382318,580540,5ROSEWY_132A,SA,RSWTHY,BL,ROSEWORTHY 132KV,132,1,5,98
203449,581020,5SAILSB__11A,SA,SALISB,B11R,SALISBURY 66KV,11,1,5,98
203440,581030,5SAILSB__66A,SA,SALISB,B66L,SALISBURY 66KV,66,1,5,98
204041,581520,5SEACOM__11A,SA,SEACOM,BR11,SEACOMBE 66KV,11,1,5,98
204028,581530,5SEACOM__66A,SA,SEACOM,BL66,SEACOMBE 66KV,66,1,5,98
3820120,582020,5SEAFOR__11A,SA,SEAFRD,B11,SEAFORD,11,1,5,98
3820117,582030,5SEAFOR__66A,SA,SEAFRD,LSAP,SEAFORD,66,1,5,98
204052,582520,5SHEIDW__11A,SA,SHE_PK,BR11,SHEIDOW PARK 66KV,11,1,5,98
